id,bid,user_id,用户昵称,微博正文,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4497245698850052,IENNTB8iM,2122783604,橘象,与沙雕姐妹的快乐生活一起吃瓜真是毁三观#罗志祥回应##屈楚萧黎梵#,,,"罗志祥回应,屈楚萧 黎梵",0,5,2,2020-04-24 14:39,iPhone客户端,['http://ww3.sinaimg.cn/large/7e871b74gy1ge4ulyrtjkj20yi1g0hdt.jpg'],,
4497245300581128,IENNg2rb2,5141574000,搞笑坦儿,星爷眼光独到，片中这条八爪鱼，大概只有罗志祥能演出这种感觉！#罗志祥回应##罗志祥周扬青分手#L搞笑坦儿的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 14:38,微博云剪,,"http://f.video.weibocdn.com/W9MER6W4lx07CKlPRVjq01041200IgUg0E010.mp4?label=mp4_ld&template=680x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752759&ssig=A0B2E9Tvo8&KID=unistore,video",
4497245099783355,IENMVF363,2489200394,Funny11281217,罗志祥一天一夜过去了，她发文的时候我没有哭，你第一次回应的时候我没有哭，你第二次道歉的时候我没有哭，可是现在只有我一个人在家，满脑子都是别人说你的梗，一想到以后别人再跟我提起你的时候只会说梗，我真的很难受，一个人偷偷抹眼泪…眼睛已经快要睁不开了，我好像都不知道怎么面对以前嘲笑我买你专辑海报的人，好像他们的嘲笑是对的，本来想丢掉关于你的一切，但是真的好难，我05年开始喜欢你，转眼已经15年了，整整15年啊…你带给我那么多回忆，我怎么忘…可是我能怎么办？…一想到以后只能缄口沉默，我更加难受…你到底是为什么呀，为什么会是这样呀…@羅志祥,,羅志祥,,0,26,41,2020-04-24 14:37,罗志祥超话,,,
4497244961241532,IENMI5cYI,2283815234,566LJY,#421页pdf链接#吃瓜上头！我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀#罗志祥周扬青分手##罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。去年发的421竟然是真的，我都还没有看完还有其他的瓜搬好小板凳集美们，一起吃瓜吧又一次刷新认知了分享视频L凯利通阮姗的微博视频,,,"罗志祥周扬青分手,罗志祥回应",0,0,0,2020-04-24 14:36,微博 weibo.com,,"http://f.video.weibocdn.com/003AKlJAgx07CJQnd4yX010412000DbC0E010.mp4?label=mp4_ld&template=360x624.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587752703&ssig=6L28tdU4O%2B&KID=unistore,video",
4497244139314262,IENLnD542,2654196313,微蓝的笑忘,前三名多厉害，涂磊老师给他们开个课吧#罗志祥回应#,济南,,罗志祥回应,0,0,0,2020-04-24 14:33,iPhone客户端,['http://ww2.sinaimg.cn/large/9e33d259ly1ge4ugdn90wj20u01hcnpe.jpg'],,
4497243974979706,IENL7kTrQ,1745005507,Jared_Ming,奥利给老铁#421页pdf链接#吃瓜上头！我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀#罗志祥周扬青分手##罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。去年发的421竟然是真的，我都还没有看完还有其他的瓜搬好小板凳集美们，一起吃瓜吧又一次刷新认知了分享视频L用户1587297437187的秒拍视频,,,"罗志祥周扬青分手,罗志祥回应",0,0,1,2020-04-24 14:33,微博 weibo.com,,"http://miaopai.video.weibocdn.com/KVSHg90Xlx07CJv2OCxW010412000GLJ0E013.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752759&ssig=YGzVGSanz1&KID=unistore,video",
4497243950767524,IENL53dFq,5912647292,鍾陵力,#罗志祥回应##罗志祥周扬青分手#不晓得O罗志祥回应分手，你怎么看待他的说辞？,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 14:32,荣耀 9X,,,
4497243866227313,IENKWq80x,3809188697,娱玖,创3未播先火细数鹿晗黄子韬宋茜罗志祥名场面，不火都难#罗志祥回应##罗志祥周扬青分手#L娱玖的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-24 14:32,微博云剪,,"http://f.video.weibocdn.com/WCXJ5Ai1lx07CKlqRM7e01041200nbsq0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752759&ssig=MX88WRtVr0&KID=unistore,video",
4497243698161617,IENKFyfcZ,5747153332,娱乐旭,岳云鹏罗志祥联合虐迪丽热巴，原因竟是这样岳岳好贴心#罗志祥回应##罗志祥周扬青分手#L娱乐旭的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-24 14:31,微博云剪,,"http://f.video.weibocdn.com/vWuRlzLglx07CKlnANba01041200l94p0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752759&ssig=42DDWFyCHh&KID=unistore,video",
4497243614774074,IENKxk1Xc,6055312673,你的女孩熙熙呀,#罗志祥周扬青分手#娱乐圈421事件才是强大比起421真的觉得罗志祥的只能算是冰山一角震惊到我了！！还有姐妹想看的嘛#罗志祥道歉##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥道歉,罗志祥回应",0,4,2,2020-04-24 14:31,iPhone客户端,,,
4497243480015798,IENKk046O,2283815234,566LJY,#421页pdf链接#吃瓜上头！我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀#罗志祥周扬青分手##罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。去年发的421竟然是真的，我都还没有看完还有其他的瓜搬好小板凳集美们，一起吃瓜吧又一次刷新认知了分享视频L凯利通阮姗的微博视频,,,"罗志祥周扬青分手,罗志祥回应",0,2,1,2020-04-24 14:31,微博 weibo.com,,"http://f.video.weibocdn.com/003AKlJAgx07CJQnd4yX010412000DbC0E010.mp4?label=mp4_ld&template=360x624.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587752703&ssig=6L28tdU4O%2B&KID=unistore,video",
4497243127884394,IENJKx55E,6164918531,搞笑段子带图,美人鱼罗志祥这身章鱼笑死了！是不是惹到造型师了#罗志祥回应##罗志祥周扬青分手#L搞笑段子带图的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 14:29,微博云剪,,"http://f.video.weibocdn.com/0ngB7gvdlx07CKleo7zO01041201gAgq0E010.mp4?label=mp4_ld&template=680x360.25.0&trans_finger=647b8232579b0b23561398fc756ef4ae&Expires=1587752759&ssig=%2B1pPVz8WQ%2F&KID=unistore,video",
4497190204829154,IEMmokghA,5643697546,Autism_兴,昨天熬夜跟男朋友一起开part去啦罗志祥出了这事儿，让我不得不考虑一下看看白敬亭的手机了！今晚行动#罗志祥回应#,,,罗志祥回应,0,2,1,2020-04-24 10:59,HUAWEI P30,['http://ww3.sinaimg.cn/large/0069WnxMly1ge4o8jtk1pj30j60sr77c.jpg'],,
4497190002970875,IEMm4csRl,3585527084,Zoey-yyy_,#罗志祥道歉##罗志祥#是因为事业受损太严重所以才深夜出来道歉吗？昨天还是一副无需解释的架势公关团队的包装能力太强大了女孩子还是要理性地面对感性情感毕竟教训这么多了…#罗志祥回应#,,,"罗志祥道歉,罗志祥,罗志祥回应",0,5,1,2020-04-24 10:58,iPhone客户端,,,
4497189868501741,IEMlQzFGR,5831300623,月半昕才不胖-,看了热搜挺难受的，他也和我说过情侣之间要互相信任，我喜欢他所以我也相信。但是看了这个热搜我坐不住了，我也偷偷看了他的手机，我承认我害怕了，毕竟他很优秀。但我看完就放心了，易烊千玺手机里真的没问题。#罗志祥回应#,,,罗志祥回应,0,4,15,2020-04-24 10:58,Android,['http://ww3.sinaimg.cn/large/006mDxFRly1ge4o51jwv3j3140140tvj.jpg'],,
4497189349227595,IEMl0CIwb,6511177474,八组吃瓜蜀黍,#周扬青点名蝴蝶姐姐##色痞diss周扬青#ins上有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？另外罗志祥好友出来站队diss周扬青，他说的这话也太不走脑子吧,,,"周扬青点名蝴蝶姐姐,色痞diss周扬青",549,6849,142192,2020-04-24 10:55,iPhone 8 Plus,"['http://ww1.sinaimg.cn/large/0076EeHwly1ge4o0n5zb7j30f90kh0uv.jpg', 'http://ww2.sinaimg.cn/large/0076EeHwly1ge4o0najqmj30fa03h0t4.jpg', 'http://ww2.sinaimg.cn/large/0076EeHwly1ge4o0nh156j30aj0gkwgk.jpg', 'http://ww1.sinaimg.cn/large/0076EeHwly1ge4o0nm7z0j30hx0gyq5c.jpg', 'http://ww3.sinaimg.cn/large/0076EeHwly1ge4o0nssw5j30hs0aignq.jpg', 'http://ww3.sinaimg.cn/large/0076EeHwly1ge4o0nzqqhj30hv0gddi2.jpg', 'http://ww4.sinaimg.cn/large/0076EeHwly1ge4o0msyzij30i10d8dgk.jpg', 'http://ww1.sinaimg.cn/large/0076EeHwly1ge4o0o4nanj30ox0rpgqk.jpg', 'http://ww3.sinaimg.cn/large/0076EeHwly1ge4o0oc3suj30hi08hgm5.jpg']",,
4497189248606046,IEMkQA6Pc,5489690589,九三跺跺脚,#罗志祥道歉#罗志祥这回应和道歉就差没跪下来求周扬青了好家伙这化妆师这粉丝这兄弟这经纪人上赶着骂周扬青是嫌周扬青说的少了想让她再放点锤？？？这是想让罗志祥死吧,,,罗志祥道歉,0,0,6,2020-04-24 10:55,nova4自拍极点全面屏,,,
4497189126881367,IEMkEsS9N,7424712590,快乐吃瓜啦啦啦777,#表情包#吃瓜必备表情包，集美们存起来#罗志祥回应#,,,"表情包,罗志祥回应",0,1,8,2020-04-24 10:55,iPhone客户端,"['http://ww2.sinaimg.cn/large/0086tkUSly1ge4o4ywdtdj30c80cb74v.jpg', 'http://ww2.sinaimg.cn/large/0086tkUSly1ge4o4zawv1j30j60isgmk.jpg', 'http://ww2.sinaimg.cn/large/0086tkUSly1ge4o4zidryj306o06iaad.jpg', 'http://ww4.sinaimg.cn/large/0086tkUSly1ge4o501ir2j30cq0cwq3i.jpg', 'http://ww2.sinaimg.cn/large/0086tkUSly1ge4o50g9onj30j60j6ta9.jpg', 'http://ww2.sinaimg.cn/large/0086tkUSly1ge4o51ks53j30c80c0gm4.jpg', 'http://ww2.sinaimg.cn/large/0086tkUSly1ge4o51zmdpj30j60j6mya.jpg', 'http://ww3.sinaimg.cn/large/0086tkUSly1ge4o4ylfldj30fp0elwfh.jpg', 'http://ww1.sinaimg.cn/large/0086tkUSly1ge4o52ki5yj30j60gvab9.jpg']",,
4497189096745639,IEMkBsiQD,3145576343,吃口大白菜吖,#罗志祥回应#这两天被网友笑到了🙊🙊🙊,,,罗志祥回应,0,0,0,2020-04-24 10:54,iPhone客户端,,,
4497015281188480,IEHOg4Zb2,3480892665,妳別眨眼哩,#罗志祥回应#只能说一句贵圈真乱，所以呀，还是我钟南山爷爷这些国士更值得关注,,,罗志祥回应,0,0,0,2020-04-23 23:24,iPhone X,['http://ww2.sinaimg.cn/large/cf7a34f9gy1ge446g0xjtj20pz1004qp.jpg'],,
4497015247344623,IEHOcuOFF,5798206694,燕晴儿MISS,#罗志祥回应#罗志祥和周扬青分手，深表痛心！帅气搞笑耿直阳光的人设全面崩得一塌糊涂“给不了我安全感，那你还有什么用？”一点不假，如果不爱，趁早离开，女人最想要的不是金钱而是关怀！,,,罗志祥回应,0,0,1,2020-04-23 23:24,vivo X20全面屏手机,,,
4497015247877119,IEHOcx3cj,5995438521,隔夜的团子,#罗志祥回应#要吃瓜嘛⊙﹏⊙我已经看完了但是没人跟我一起说啊有人要看421那,,,罗志祥回应,0,12,2,2020-04-23 23:24,,['http://ww1.sinaimg.cn/large/006xKfrjgy1ge446fyg0hj30u00ke0xb.jpg'],,
4497015167823458,IEHO4wPeO,3688003901,吃货不吃了zzz,通道在这里→O网页链接#421页pdf链接#最近的内容太多了，一大早起来吃的瓜#罗志祥回应#一起来吃瓜O绿洲,,,罗志祥回应,0,0,0,2020-04-23 23:23,微博 weibo.com,,,
4497015134063350,IEHO1h33U,3118285065,季念-Jane,#罗志祥回应##罗志祥周扬青分手#看了今天的热点事件。她说也曾快乐。是啊，都说快乐就好了，但是如果细想也能快乐那不是更好，浮于表面的一点一点都不好，爱你的人，怎么舍得这样欺骗你。有点心疼又有点儿无力，又有多少男孩子可以做的用心专一，如果去细数的话，我想我整个人都不会好了，那结果一定令人愕然。如果不能至真至纯，长久的陪伴形成习惯的依赖是比不爱更伤人的结局。其实真的三心二意的时光远不及一心一意的爱情，那种美好不是所有人都高攀的上的。所以姑娘，虽说小负一场人生，但不负此心，便可一笑而置了。确实不值。,,,"罗志祥回应,罗志祥周扬青分手",1,6,1,2020-04-23 23:23,iPhone客户端,,,
4497015117021298,IEHNZtsyK,5092423933,不道久别离,#罗志祥回应#玩笑归玩笑两个人之间互相信任真的很重要，不能被列入渣男语录。,,,罗志祥回应,0,0,0,2020-04-23 23:23,nova4e 3200W立体美颜,,,
4497015083726513,IEHNWfDr3,6967266745,一打情话,关于这段我想翻译一下，那就是我前女友说的对，我不想反驳，但我不能这么说，就多打几个字吧#罗志祥回应##渣男语录大赏#,,,"罗志祥回应,渣男语录大赏",0,0,0,2020-04-23 23:23,iPhone 8 Plus,['http://ww2.sinaimg.cn/large/007BvWm5ly1ge445rt9e6j30yi1pcket.jpg'],,
4497015007946699,IEHNOxliz,2073062417,回龙观雷公,#罗志祥工作室回应#文案：我先敷一下我的黑眼圈。化妆师：分手就分手。罗：我们相爱过。律师：7P啊，还有谁？……,北京·北店嘉园,,罗志祥工作室回应,0,0,17,2020-04-23 23:23,,,,
4497014887170371,IEHNCu5l9,2275485913,杨二毛yt,天青色等烟雨而我却又#罗志祥周扬青分手#回应了就这？还吃这么多这个瓜真的刷新我认知#罗志祥周扬青分手#去年发的#421页pdf链接#原来是真的我居然没有看完还有其他的瓜搬好小板L用户1587297437187的秒拍视频凳,,,罗志祥周扬青分手,0,1,2,2020-04-23 23:22,微博 weibo.com,,"http://miaopai.video.weibocdn.com/TiQtsWBUlx07CJjGHeic010412000tmx0E013.mp4?label=mp4_ld&template=360x624.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752777&ssig=46uCSerZ4y&KID=unistore,video",
4497014853376454,IEHNzeamW,2693885705,就是晴天天天天,#罗志祥回应##罗志祥周扬青分手#听说大家在找421？,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-23 23:22,OPPO Find X,"['http://ww1.sinaimg.cn/large/a0916f09ly1ge444susrfj20u01t0k0t.jpg', 'http://ww2.sinaimg.cn/large/a0916f09ly1ge444t8qfwj20u01t0gvv.jpg']",,
4497014726978868,IEHNmthwo,1857792064,某小盈,#罗志祥回应#给罗志祥两个洗白方案：1，发明新冠疫苗2，解决台湾问题,温州,,罗志祥回应,0,1,4,2020-04-23 23:22,iPhone客户端,,,
4497014681283602,IEHNi5nVg,5720401722,一颗张啊,看了今天各个热搜，震碎三观了然后又和小姐妹一起吃了其他的瓜著名的421——#罗志祥周扬青分手##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥回应",0,58,7,2020-04-23 23:21,HUAWEI P30,"['http://ww3.sinaimg.cn/large/006f8dNUly1ge441dk4hsj30u00p5gqi.jpg', 'http://ww3.sinaimg.cn/large/006f8dNUly1ge441e929oj30u01nx0zk.jpg']",,
4497014534481591,IEHN3iNRJ,5173902047,MOS酸奶陳大大,#罗志祥回应##罗志祥周扬青分手#这个421真的让我看了一下午只想感叹明星的生活好精彩,,,"罗志祥回应,罗志祥周扬青分手",1,28,11,2020-04-23 23:21,iPhone 7 Plus,"['http://ww1.sinaimg.cn/large/005E9ah1ly1ge443f5erfj30u01hc7ae.jpg', 'http://ww3.sinaimg.cn/large/005E9ah1ly1ge443gqx4rj30yi1pc487.jpg', 'http://ww3.sinaimg.cn/large/005E9ah1ly1ge443ei7c4j30yi1pc478.jpg', 'http://ww3.sinaimg.cn/large/005E9ah1ly1ge443i203pj30yi1pck58.jpg']",,
4497014462635460,IEHMWb3Bq,3217912895,今夜能否等唻你的破伞,#罗志祥回应#娱乐圈的男明星永远都在挑战我们的极限,重庆,,罗志祥回应,0,0,0,2020-04-23 23:21,iPhone客户端,,,
4497014429179671,IEHMSCw3d,1743242332,WingCYY,#421页pdf链接#吃了一天的瓜上头了！我的三观碎一地啊！夏天到了瓜棚的生意爆满了！！惊呆了#罗志祥周扬青分手##罗志祥回应#这个瓜刷新我认知啊一大早惊呆了。421竟然是真的，我都没有看完还有其他的瓜搬好小板凳集美们，吃瓜群众们一起吃瓜吧,,,"罗志祥周扬青分手,罗志祥回应",0,15,8,2020-04-23 23:20,iPhone客户端,"['http://ww1.sinaimg.cn/large/67e7c45cgy1ge442xr6nzj20ty151n41.jpg', 'http://ww2.sinaimg.cn/large/67e7c45cgy1ge442yvn1lj20ty1557bd.jpg', 'http://ww1.sinaimg.cn/large/67e7c45cgy1ge442zb5wyj20u00zqgoi.jpg', 'http://ww2.sinaimg.cn/large/67e7c45cgy1ge442xbwfsj20u01nb7gp.jpg', 'http://ww4.sinaimg.cn/large/67e7c45cgy1ge4430cjbsj20kw0kwq6p.jpg', 'http://ww4.sinaimg.cn/large/67e7c45cgy1ge442zvjqxj20u01mutj1.jpg']",,
4497014391797684,IEHMP7xEU,6620838617,Angel-Jenny946,#罗志祥回应##罗志祥周扬青分手#“人类真的可以对一个人保持长久、忠诚而又热烈的感情吗我觉得这很难.但是我还是会充满期待。”,烟台,,"罗志祥回应,罗志祥周扬青分手",0,0,5,2020-04-23 23:20,HUAWEI G9 Plus,['http://ww4.sinaimg.cn/large/007e4mzDly1ge44295m4dj30qo0mnabc.jpg'],,
4497014383064591,IEHMOcReT,6563259174,淘小铺文姜,#罗志祥有xb##罗志祥回应#贵圈太乱了真的是恶心到了居然有XB看了以后花菜西兰花都不想吃了,上海,,"罗志祥有xb,罗志祥回应",0,0,5,2020-04-23 23:20,nova4自拍极点全面屏,"['http://ww3.sinaimg.cn/large/007aaLwWly1ge440wt9jbj30n01dsjuh.jpg', 'http://ww2.sinaimg.cn/large/007aaLwWly1ge440x5b9sj30u01sz77s.jpg', 'http://ww3.sinaimg.cn/large/007aaLwWly1ge440xdgdej30c80lq0tg.jpg']",,
4497014379152420,IEHMNCoXG,6020040684,小说经典榜,"#罗志祥回应#花开生两面,人生佛魔间。——《世说新语》O绿洲",,,罗志祥回应,4,6,23,2020-04-23 23:20,绿洲APP,['http://ww1.sinaimg.cn/large/006zptAoly3ge442ulqu0j30jg0px0vg.jpg'],,
4497014337251240,IEHMJuqnu,6342513378,wealthYY,#罗志祥回应#微博评论个个都是人才，我的快乐源泉,,,罗志祥回应,0,0,0,2020-04-23 23:20,前置双摄vivo X9,,,
4497014320903840,IEHMI3N84,5780935946,一只大写的萌啊,太刺激了#421页pdf链接#吃了一天瓜！小猪真的有点颠覆我了！该有一堆瓜新鲜到手看完毁三观！！真的好乱啊！#罗志祥周扬青分手##罗志祥回应#一起来看吧,鄂州,,"罗志祥周扬青分手,罗志祥回应",0,36,5,2020-04-23 23:20,iPhone客户端,['http://ww4.sinaimg.cn/large/006jedwmgy1ge4421sva4j30ms0hwtic.jpg'],,
4497273931693872,IEOxr76Ew,2236459197,搞笑畅,篮球火还记得罗志祥的兰蝶滑云游身步吗#罗志祥回应##罗志祥周扬青分手#L搞笑畅的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,2,0,2020-04-24 16:32,微博云剪,,"http://f.video.weibocdn.com/jjZN6SNolx07CKtDdMwo01041200zA3b0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752784&ssig=xG29fbS8Wh&KID=unistore,video",
4497273771598056,IEOxb6HJ6,6484136105,元气苏晴w,刚吃完421娱乐圈瓜看完内幕震惊至无敌再次刷新我的三观！！z大瓜大家一起吃才刺激！我不允许你们不知道！有没有还没看过的集美呀？扣421评免费无偿分享给你！#罗志祥周扬青分手##罗志祥道歉##罗志祥回应##罗志祥手机##罗志祥#L元气苏晴w的微博视频,,,"罗志祥周扬青分手,罗志祥道歉,罗志祥回应,罗志祥手机,罗志祥",0,45,9,2020-04-24 16:31,iPhone客户端,,"http://f.video.weibocdn.com/003ACnR5gx07CKtBEPGg010412000KVQ0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587752784&ssig=HiZ%2Fzck1tv&KID=unistore,video",
4497273624720128,IEOwWjNV6,5967421412,秋风里落叶飞,#周扬青点名蝴蝶姐姐#23日，在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”同时，#周扬青取关罗志祥#，正式宣布自己是单身！,成都·高新区,,"周扬青点名蝴蝶姐姐,周扬青取关罗志祥",0,0,0,2020-04-24 16:30,Android客户端,,,
4497273495292421,IEOwJmcND,7129551048,萌宠小久,发布了头条文章：《罗志祥光速回应爆料另附脱粉回踩的爆料》O罗志祥光速回应爆料另附脱粉回踩的爆料,,,,0,0,0,2020-04-24 16:30,微博 weibo.com,,,
4497273431661889,IEOwD6YkF,2283815234,566LJY,#421页pdf链接#吃瓜上头！我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀#罗志祥周扬青分手##罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。去年发的421竟然是真的，我都还没有看完还有其他的瓜搬好小板凳集美们，一起吃瓜吧又一次刷新认知了分享视频L凯利通阮姗的微博视频,,,"罗志祥周扬青分手,罗志祥回应",0,0,0,2020-04-24 16:30,微博 weibo.com,,"http://f.video.weibocdn.com/003AKlJAgx07CJQnd4yX010412000DbC0E010.mp4?label=mp4_ld&template=360x624.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587752761&ssig=T4Da%2FyokNl&KID=unistore,video",
4497273104853828,IEOw6kmHy,1745005507,Jared_Ming,奥利给老铁#421页pdf链接#吃瓜上头！我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀#罗志祥周扬青分手##罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。去年发的421竟然是真的，我都还没有看完还有其他的瓜搬好小板凳集美们，一起吃瓜吧又一次刷新认知了分享视频L用户1587297437187的秒拍视频,,,"罗志祥周扬青分手,罗志祥回应",0,0,1,2020-04-24 16:28,微博 weibo.com,,"http://miaopai.video.weibocdn.com/KVSHg90Xlx07CJv2OCxW010412000GLJ0E013.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752752&ssig=aRH%2BAz2goR&KID=unistore,video",
4497272962638536,IEOvSb4p2,6164918531,搞笑段子带图,明星罗志祥，你只是跨越种族的爱啊#罗志祥回应##罗志祥周扬青分手#L搞笑段子带图的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 16:28,微博云剪,,"http://f.video.weibocdn.com/tVDlkCfFlx07CKto1Roc010412001Ihv0E010.mp4?label=mp4_ld&template=360x616.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587752784&ssig=LotnT5yh1u&KID=unistore,video",
