id,bid,user_id,用户昵称,微博正文,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4497258748045290,IEO8WxKWK,3165661640,Rabbit天天爆料,#罗志祥周扬青分手#台湾经纪人ins爆料妈宝🐷，拍戏时叫艺人叶安婷出去过夜被回绝，然后妈宝🐷的经纪人小霜(多半跟🐷有一腿)竟然私自把叶安婷叫到房间去审问？？跟周杰伦是好兄弟但是背后说自己唱歌比他好听还现场唱歌...人不要脸天下无敌,,,罗志祥周扬青分手,6,11,31,2020-04-24 15:31,,"['http://ww3.sinaimg.cn/large/bcb029c8gy1ge4vza6hb1j20qy169n2w.jpg', 'http://ww2.sinaimg.cn/large/bcb029c8gy1ge4vzbjzadj20u01syn3x.jpg', 'http://ww3.sinaimg.cn/large/bcb029c8gy1ge4vzauykej20u00yw7f0.jpg']",,
4497258592660452,IEO8Hba6w,7170403297,记不住想不起,嗯哼，我分享了@二逼瓦西里在微博问答作出的回答O微博问答,,二逼瓦西里,,0,0,0,2020-04-24 15:31,三星Galaxy S10+,,,
4497258521658991,IEO8A6XzV,5137522613,全秀婵营养师,偶尔看娱乐新闻，以为这个周就是一个小网红（我错了）原来这个女孩子实在是不错呦！祝福她遇到更好的人哈哈。#罗志祥周扬青分手##罗志祥私下联系周扬青#,,,"罗志祥周扬青分手,罗志祥私下联系周扬青",1,0,18,2020-04-24 15:30,华为手机 畅享玩不停,,,
4497258517446685,IEO8zvfdP,2350234343,蔡佩佩Helen,421页链接pdf太迷了！421娱乐圈瓜总和，周扬青罗志祥分手#罗志祥手机#八卦内容好多好雷人#罗志祥道歉#估计得看两天吧？都知道421事件是什么吗有没有人给我划重点，,,,"罗志祥手机,罗志祥道歉",0,6,4,2020-04-24 15:30,微博 weibo.com,['http://ww4.sinaimg.cn/large/8c15bae7ly1ge4w433k5aj217k0u0mzq.jpg'],,
4497258370294635,IEO8l1eEb,5724266192,虫虫冲吖,#屈楚萧黎梵##罗志祥周扬青分手#这两天的瓜让我开了眼，还有什么瓜都放出来,,,"屈楚萧 黎梵,罗志祥周扬青分手",0,1,5,2020-04-24 15:30,仙女味的iPhone客户端,['http://ww1.sinaimg.cn/large/006for84ly1ge4w3g36s9j30jg0jg3zw.jpg'],,
4497258349808022,IEO8iF9vU,3547214145,菲菲萌萌哒_69857,.周扬青被辜负你们就很心疼她，我被辜负的时候也没见你们关心过我支付198倾听我的故事听故事顺带送睡裙每一段文字都刺痛你的心#罗志祥周扬青分手##周扬青终于不用为了你打繁体了#,,,"罗志祥周扬青分手,周扬青 终于不用为了你打繁体了",0,2,2,2020-04-24 15:30,iPhone客户端,"['http://ww2.sinaimg.cn/large/d36e3141ly1ge4w1njo6cj20og0mkwgl.jpg', 'http://ww3.sinaimg.cn/large/d36e3141ly1ge4w34z925j21nc1y2b29.jpg']",,
4497258345014423,IEO8il2tN,6432576771,Hedy-tt,该封杀的就封杀吧別让娱乐圈整的这么毁人三观#色痞道歉##屈楚萧黎梵##罗志祥周扬青分手#,,,"色痞道歉,屈楚萧 黎梵,罗志祥周扬青分手",0,1,24,2020-04-24 15:30,iPhone 7 Plus,,,
4497258311283762,IEO8f5nXQ,6046107585,快叫靖姐姐,#罗志祥周扬青分手#昨天睁开眼吃了个大瓜还有点不相信但是现在#罗志祥道歉#他道歉了突然想到之前得到的一个八卦秘籍我还似信非信打开一看果然好有道理,阜阳·太和县,,"罗志祥周扬青分手,罗志祥道歉",0,6,0,2020-04-24 15:29,vivo X23全息幻彩,"['http://ww2.sinaimg.cn/large/006BaQMhly1ge4w388y4bj30u01sygr0.jpg', 'http://ww4.sinaimg.cn/large/006BaQMhly1ge4w3a3jrhj30u01syn2y.jpg', 'http://ww3.sinaimg.cn/large/006BaQMhly1ge4w3d7h6dj30u01syafy.jpg', 'http://ww3.sinaimg.cn/large/006BaQMhly1ge4w3ejklrj30u01syk3k.jpg']",,
4497258303129807,IEO8ed8cL,6229410000,德云社花夏雨盒,#罗志祥周扬青分手#罗志祥的瓜真是越吃越大，本来对他印象还是挺好的，但现在真的是三观尽毁。网友扒出多个罗志祥与蝴蝶互动的视频，说没有暧昧绝对是假的。现在就坐等官宣回复吧~~O周扬青疑似锤蝴蝶姐姐，喊话叫她体检！欧弟前女友Makiyo回应了！,,,罗志祥周扬青分手,0,0,1,2020-04-24 15:29,微博 weibo.com,,,
4497258298643322,IEO8dAgwq,1794454261,娱圈四哥,这几天被罗志祥和周扬青分手的事刷了屏，于是，各种蹭热度的也来了。只是屈楚萧和黎梵的瓜，要重新再吃一遍吗？,,,,0,7,14,2020-04-24 15:29,微博 weibo.com,,,
4497258294428342,IEO8diA0S,5492448934,GivemeHBF,#屈楚萧黎梵##罗志祥周扬青分手#瓜太多，看得我眼花缭乱,,,"屈楚萧 黎梵,罗志祥周扬青分手",0,3,0,2020-04-24 15:29,iPhone客户端,,,
4497046104630319,IEIBYjqyz,3216399962,小不懂卅,#罗志祥周扬青分手#希望封杀他，作为公众人物，简直给社会带来严重的负面影响，给很多未成年的粉丝带来严重的错误的导向，简直违反了伦理道德，比嫖娼更严重,,,罗志祥周扬青分手,0,0,6,2020-04-24 01:26,iPhone客户端,,,
4497045878538507,IEIBBzPfR,1775229051,招财少女二娃麻麻,💜未来你不嫁接你的代理会选择嫁接！你不愿意接触但你控制不了你的代理去接触！ 资源从来不是专属于谁！资源会跟着趋势、跟着能量、跟着钱走🤨🤨#罗志祥周扬青分手#,,,罗志祥周扬青分手,0,0,0,2020-04-24 01:25,iPhone客户端,['http://ww1.sinaimg.cn/large/69cfd87bgy1ge47p01r2vj21o02e9e81.jpg'],,
4497045827792167,IEIBwwH67,7370771673,搞笑嫣,吴尊夸赞东方三式灌篮很牛，不料远在乡下的罗志祥跑法更#罗志祥周扬青分手##周扬青终于不用为了你打繁体了#L搞笑嫣的微博视频,,,"罗志祥周扬青分手,周扬青 终于不用为了你打繁体了",0,0,0,2020-04-24 01:25,微博云剪,,"http://f.video.weibocdn.com/OYFZlD28lx07CJtpc8w801041200hv6Z0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=aCdbORjTGG&KID=unistore,video",
4497045744028835,IEIBogU5d,6229365520,搞笑沧,创01罗志祥指导孟美岐组跳忐忑，这阵势是一定要赢啊#罗志祥周扬青分手##彭昱畅承认恋情#L搞笑沧的微博视频,,,"罗志祥周扬青分手,彭昱畅承认恋情",0,1,0,2020-04-24 01:25,微博云剪,,"http://f.video.weibocdn.com/v90v4qV2lx07CJtntXjG01041200dBnd0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=jfy32VDcK2&KID=unistore,video",
4497045744023035,IEIBogSzF,6430523496,搞笑桓,创01罗志祥指导孟美岐组跳忐忑，这阵势是一定要赢啊#罗志祥周扬青分手##彭昱畅承认恋情#L搞笑桓的微博视频,,,"罗志祥周扬青分手,彭昱畅承认恋情",0,0,1,2020-04-24 01:25,微博云剪,,"http://f.video.weibocdn.com/uQfJzkzIlx07CJtnHWPC01041200dBmE0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=XRGRVrYP8J&KID=unistore,video",
4497045735613514,IEIBnnyky,1797538107,Q宝宝_么么哒,421这里→→→【O网页链接】←←←晚上好，我还没睡，#421事件#这瓜最近挺多的呀。该有一堆瓜新鲜到手，娱乐圈属实有点乱呀。#罗志祥周扬青分手#没谁了#罗志祥回应#???姐妹们要不要一起吃瓜，421页pdf最近链接的内容太多了???L加下方v取的秒拍视频????真心,,,"421事件,罗志祥周扬青分手,罗志祥回应",0,0,0,2020-04-24 01:25,微博 weibo.com,,"http://miaopai.video.weibocdn.com/OBoXeyP7lx07CJs2Kygo010412000kJw0E013.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=8xU4TtGKQB&KID=unistore,video",
4497045677621106,IEIBhvYB4,1775229051,招财少女二娃麻麻,💜不需要投资一分钱的事业收入即所得不用抛除成本真的没有比这再神仙的事儿了#罗志祥周扬青分手#,,,罗志祥周扬青分手,0,0,0,2020-04-24 01:25,iPhone客户端,['http://ww4.sinaimg.cn/large/69cfd87bgy1ge47o635usj20u0140qb4.jpg'],,
4497045601374766,IEIBa5LDE,6142697507,水晶_身心靈健康,#罗志祥周扬青分手#在感情中，有任何一方坚持说“不能看对方的手机这是信任的表现”，肯定都是占有主动权且经不起查的那一方。,,,罗志祥周扬青分手,0,0,1,2020-04-24 01:24,iPhone 7 Plus,,,
4497045471798194,IEIAX7xN8,6150140684,搞笑菊,你还在为女友偷看手机而烦恼吗最新手机加密已诞生，赶紧学起来#罗志祥周扬青分手##该不该看另一半的手机#L搞笑菊的微博视频,,,"罗志祥周扬青分手,该不该看另一半的手机",0,0,1,2020-04-24 01:24,微博云剪,,"http://f.video.weibocdn.com/RkKiTBjZlx07CJtiLzQc010412007l3W0E010.mp4?label=mp4_ld&template=696x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=Yrjg2vWm6c&KID=unistore,video",
4497045458747948,IEIAVAHJW,6131250631,搞笑华,你还在为女友偷看手机而烦恼吗最新手机加密已诞生，赶紧学起来#罗志祥周扬青分手##该不该看另一半的手机#L搞笑华的微博视频,,,"罗志祥周扬青分手,该不该看另一半的手机",0,0,0,2020-04-24 01:24,微博云剪,,"http://f.video.weibocdn.com/QeGhdZG5lx07CJtiuubK010412007l3W0E010.mp4?label=mp4_ld&template=696x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=xqKTMrmR2o&KID=unistore,video",
4497045400689925,IEIAQ2TtP,6581765923,内涵朔,言承旭罗志祥吴尊的篮球火，这首绝对无敌太热血了！#罗志祥周扬青分手##周扬青终于不用为了你打繁体了#L内涵朔的微博视频,,,"罗志祥周扬青分手,周扬青 终于不用为了你打繁体了",0,0,0,2020-04-24 01:23,微博云剪,,"http://f.video.weibocdn.com/1akIZiBylx07CJthprwA01041200U4W10E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754947&ssig=kJGRjRu03M&KID=unistore,video",
4497045391506544,IEIAP6jV6,1969485122,疯狂小甜心,421页pdf做人还是链接不要太天真，#罗志祥周扬青分手#都分手了，421事件彭彭居然开始恋爱了？娱乐圈的情侣能够坚持多久，#421页明星八卦pdf#，吃完这个瓜我被晕，今天的瓜实在太多了,,,"罗志祥周扬青分手,421页明星八卦pdf",0,0,0,2020-04-24 01:23,iPhone客户端,"['http://ww4.sinaimg.cn/large/7563f542gy1ge47my65m4j20v91vohdt.jpg', 'http://ww1.sinaimg.cn/large/7563f542gy1ge47n09ivcj20v91vox6p.jpg', 'http://ww3.sinaimg.cn/large/7563f542gy1ge47n22tijj20v91vohdt.jpg', 'http://ww4.sinaimg.cn/large/7563f542gy1ge47n2pbspj20u01sywk6.jpg', 'http://ww1.sinaimg.cn/large/7563f542gy1ge47n369xaj20iq0owdia.jpg', 'http://ww1.sinaimg.cn/large/7563f542gy1ge47mwh76jj20oo1hcjw8.jpg']",,
4497012617398321,IEHJXv2DL,3025372214,宫娜娜-luxury,真的没有女生能从男朋友的手机里全身而退#罗志祥周扬青分手#,济南,,罗志祥周扬青分手,0,0,8,2020-04-23 23:13,iPhone客户端,['http://ww2.sinaimg.cn/large/b4538436ly1ge43snp9nrj22c01ycu0z.jpg'],,
4497012604566127,IEHJWj9Rd,2243964622,BloveF,#罗志祥周扬青分手#❤️如果我们选择臣服，就会从“做事”的模式转换成“接受”，而“接受”正是一切有意识的人际关系的关键。❤️看到这段话，想到这个热门话题。如果周扬青选择臣服，那么她会强迫自己接受所看到所听到的一切，仍然还是罗志祥的女朋友。对于任何一对夫妻而言，若是鸡毛蒜皮的小事，选择臣服确实可以减少很多矛盾，缓解紧张的关系。但若涉及底线或原则的话，绝不臣服！我是芳芳。正在参加#爸妈能量加油站#终身成长共读陪伴营第二期，#读书笔记##阅读#想改变的人生从读书开始。第60天/70天，《亲密关系》@爸妈能量加油站@寻寻妈@诺妈露露@Teacher娴育儿酱@欢欢_Hannah，#百万书评##阅读#欢迎你为我打call.，转我评赞。,,"爸妈能量加油站,寻寻妈,诺妈露露,Teacher娴育儿酱,欢欢_Hannah","罗志祥周扬青分手,爸妈能量加油站,读书笔记,阅读,百万书评",0,0,1,2020-04-23 23:13,nova6 5G自拍大不一样,,,
4497012605003352,IEHJWkZBe,1486489760,楚萍微客,#罗志祥周扬青分手##罗志祥曾截胡欧弟女友#@歐弟曾在节目中爆料服兵役前，把女友托付给最好的哥们@羅志祥照料，结果回家后却发现，罗志祥与Makiyo走到了一起。女友还给自己打电话表示感谢“谢谢你找了一个很会照顾我的人。”（新浪综艺）L新浪综艺的微博视频,,"歐弟,羅志祥","罗志祥周扬青分手,罗志祥曾截胡欧弟女友",2,4,11,2020-04-23 23:13,,,"http://f.video.weibocdn.com/ZkLqSTRylx07CIsAeS5a01041200711T0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754919&ssig=%2BeFHnie1eK&KID=unistore,video",
4497012546670604,IEHJQrZko,3039832002,VVQ大琪琪,#罗志祥周扬青分手#一天没吃饭，吃瓜就吃饱了,,,罗志祥周扬青分手,0,1,0,2020-04-23 23:13,iPhone客户端,['http://ww2.sinaimg.cn/large/b53027c2ly1ge43v9pastj20ks0u3q4f.jpg'],,
4497012542452780,IEHJQai4Y,5613912366,敲可人儿宝贝,女孩子要谨慎陪一个男生长大#罗志祥周扬青分手#,,,罗志祥周扬青分手,0,1,0,2020-04-23 23:13,小米8 SE,,,
4497012495694974,IEHJLnTwq,5480045374,LLL-LBX,不知道你们看到过421娱乐圈瓜总和没好准啊让他禁欲结果…还没吃过这瓜的姐妹们搞起来反正在家无聊#罗志祥周扬青分手##罗志祥甄的有料##罗志祥极限挑战#LLLL-LBX的微博视频,,,"罗志祥周扬青分手,罗志祥甄的有料,罗志祥极限挑战",1,35,61,2020-04-23 23:13,vivo NEX AI智慧旗舰,,"http://f.video.weibocdn.com/sxtvM8K2lx07CJkj8ORq01041200eQel0E010.mp4?label=mp4_ld&template=360x772.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587754961&ssig=Qno6%2BKdOMS&KID=unistore,video",
4497012487433742,IEHJKvbR4,2275485913,杨二毛yt,哇哦太可pa了吧今天的瓜实在是太劲爆了#421页pdf链接#磕的停不下来了#罗志祥周扬青分手#原来你们这么不简单是果然我对世道太天真了#彭昱畅承认恋情#是蓝厂的L用户1587297437187的秒拍视频,,,"罗志祥周扬青分手,彭昱畅承认恋情",0,0,0,2020-04-23 23:13,微博 weibo.com,,"http://miaopai.video.weibocdn.com/TiQtsWBUlx07CJjGHeic010412000tmx0E013.mp4?label=mp4_ld&template=360x624.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754961&ssig=0AqmMguXYs&KID=unistore,video",
4497012457750254,IEHJHwwc6,1907500731,caroline付小姐,你问我什么是爱情别碰我手机#罗志祥周扬青分手#,上海,,罗志祥周扬青分手,1,0,7,2020-04-23 23:13,iPhone客户端,"['http://ww1.sinaimg.cn/large/71b226bbly1ge43ub2c5lj20u0140k1d.jpg', 'http://ww1.sinaimg.cn/large/71b226bbly1ge43uibw8hj20u014049u.jpg', 'http://ww3.sinaimg.cn/large/71b226bbly1ge43uhnoepj20u0128dql.jpg', 'http://ww3.sinaimg.cn/large/71b226bbly1ge43uj37v5j20u0140aj5.jpg']",,
4497012436917871,IEHJFt1Ez,7425524301,Open贝贝叭,吃瓜睡前吃瓜🍉哈哈哈哈哈哈想要的找俺呐🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️#罗志祥周扬青分手##彭昱畅承认恋情#,洛阳·洛阳北郊机场,,"罗志祥周扬青分手,彭昱畅承认恋情",0,0,1,2020-04-23 23:12,吃瓜超话,['http://ww2.sinaimg.cn/large/0086wK4Zly1ge43u39xgwj30u01rcgsd.jpg'],,
4497012399390991,IEHJBDp1B,1808258514,永远在减肥的女乔,周扬青的微博里有一段：你说你真的爱过我吗罗志祥？一定也是真的爱过吧…不然你怎么会排掉工作就为了陪我过重要的节日从来不公开任何女友却愿意向大众公开介绍我你看男人只需要用这两点就吃死了一个女生9年#罗志祥周扬青分手#,深圳,,罗志祥周扬青分手,0,0,0,2020-04-23 23:12,iPhone 6s Plus,,,
4497012399208247,IEHJBCDu7,3810237092,Lmhces,渣只有一次和无数次#罗志祥周扬青分手#,,,罗志祥周扬青分手,0,0,0,2020-04-23 23:12,iPhone客户端,,,
4497012390789370,IEHJB3jlM,2900172503,D-YR0303,#罗志祥周扬青分手#今天的瓜不是一般多～还有没吃瓜的集美们吗？无偿噢！！！,,,罗志祥周扬青分手,0,0,0,2020-04-23 23:12,iPhone客户端,"['http://ww3.sinaimg.cn/large/acdd1ed7gy1ge43un2g0sj20n00cwabo.jpg', 'http://ww3.sinaimg.cn/large/acdd1ed7gy1ge43um6k0dj20s50vkq6c.jpg']",,
4497012386569875,IEHJArz7J,1970202303,Elita6688,#麦游记城市游乐园#赶上#罗志祥周扬青分手#,大连·同香山庄,,"麦游记 城市游乐园,罗志祥周扬青分手",0,0,0,2020-04-23 23:12,iPhone客户端,,,
4497012358047942,IEHJxxLDw,5747153332,娱乐旭,大衣哥成为全村人的工具，被监视简直让人气愤，朱大哥十分无奈！#罗志祥周扬青分手##周扬青终于不用为了你打繁体了#L娱乐旭的微博视频,,,"罗志祥周扬青分手,周扬青 终于不用为了你打繁体了",0,0,0,2020-04-23 23:12,微博云剪,,"http://f.video.weibocdn.com/IiXPZQ9Llx07CJkgmwKs01041200uxYk0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754961&ssig=OSXTIsUeTd&KID=unistore,video",
4497244486865788,IENLWsO6w,1642591402,新浪娱乐,#周扬青回怼色痞#24日，#色痞道歉#后，周扬青在小号回怼他热度踩得刚刚好，并称与罗志祥交往这么多年不知道有这么一号“朋友”，最后喊话“没证据是可以直接告你的喔！回家好好写你的rap去别蹭热度！”此外周扬青还回应网友质疑，表示自己没拿分手费，否认劈腿、有后台等传言。O周扬青小号回怼歌手色痞,,,"周扬青回怼色痞,色痞道歉",277,1586,31054,2020-04-24 14:35,微博 weibo.com,"['http://ww2.sinaimg.cn/large/61e7f4aaly1ge4tvh3vjmj20hi0ei3ze.jpg', 'http://ww2.sinaimg.cn/large/61e7f4aaly1ge4tvh4t2oj20hi06sq3p.jpg', 'http://ww4.sinaimg.cn/large/61e7f4aaly1ge4tvh0laxj20hi0ae76y.jpg', 'http://ww4.sinaimg.cn/large/61e7f4aaly1ge4tvh0ot7j20hi08bwgj.jpg', 'http://ww4.sinaimg.cn/large/61e7f4aaly1ge4tvmftg8j20sg11xjxb.jpg']",,
4497244448963479,IENLSBBOf,3954326916,LLLiyim_,#屈楚萧黎梵##罗志祥周扬青分手#活的久了真的什么渣男都能看到,,,"屈楚萧 黎梵,罗志祥周扬青分手",0,0,4,2020-04-24 14:34,OPPO智能手机,,,
4497244441377439,IENLS5MkL,1764279074,管乐_,中国银行实名感谢罗志祥同志respect+#罗志祥周扬青分手##中国银行原油宝穿仓#,,,"罗志祥周扬青分手,中国银行原油宝穿仓",0,2,8,2020-04-24 14:34,iPhone客户端,['http://ww2.sinaimg.cn/large/6928c322gy1ge4ugmdrvcj20c80bkmxz.jpg'],,
4497244373454509,IENLLeuFT,3330135474,毕设代做环艺建筑景观毕业设计,#罗志祥周扬青分手##罗志祥道歉#听朋友说：台湾罗志祥，夜夜换新娘，好羡慕哦（三个狗头够保命了吧）,,,"罗志祥周扬青分手,罗志祥道歉",0,0,0,2020-04-24 14:34,小米9 SE,,,
4497244365750715,IENLKo81t,6304079895,请和我一起鬼混吧,这几天的瓜#罗志祥周扬青分手##彭昱畅承认恋情##屈楚萧黎梵#,,,"罗志祥周扬青分手,彭昱畅承认恋情,屈楚萧 黎梵",0,0,1,2020-04-24 14:34,Android,"['http://ww4.sinaimg.cn/large/006SDh9Zly1ge4ugx7mnkg30bj05ye81.jpg', 'http://ww4.sinaimg.cn/large/006SDh9Zly1ge4ugxg7rdj30i20m2acl.jpg']",,
4497244349203500,IENLICCfy,7107398168,水蜜桃桃奶,#屈楚萧黎梵##罗志祥周扬青分手#猛撤热搜吗几分钟前排现在跌到49了屈楚萧罗志祥可真是难兄难弟互帮互助,,,"屈楚萧 黎梵,罗志祥周扬青分手",0,10,12,2020-04-24 14:34,iPhone 8 Plus,,,
4497244348716952,IENLIAzG0,2669835663,在读书的安之腾,发布了头条文章：《低自尊的周扬青，远离病态罗志祥，为何要用9年时光？》#罗志祥周扬青分手##读书]#O低自尊的周扬青，远离病态罗志祥，为何要用9年时光？,,,"罗志祥周扬青分手,读书]",0,0,1,2020-04-24 14:34,微博 weibo.com,,,
4497244340035981,IENLI09ml,1814916890,爱睡觉的呼噜呼噜,421页链接pdf太迷了！421娱乐圈瓜总和，周扬青罗志祥分手  #罗志祥手机#八卦这么多真的好雷人#罗志祥道歉#姐妹们来吃🍉都知道421事件是什么吗,,,"罗志祥手机,罗志祥道歉",0,6,0,2020-04-24 14:34,微博 weibo.com,"['http://ww2.sinaimg.cn/large/6c2d6f1agy1ge4uh984hnj20u017wgrr.jpg', 'http://ww3.sinaimg.cn/large/6c2d6f1agy1ge4uh9g14uj20u017otep.jpg', 'http://ww4.sinaimg.cn/large/6c2d6f1agy1ge4uh9c4y1j20u015pten.jpg', 'http://ww4.sinaimg.cn/large/6c2d6f1agy1ge4uhf8gysj20as0as3zc.jpg', 'http://ww1.sinaimg.cn/large/6c2d6f1agy1ge4uhf64s6j20as0as3ze.jpg', 'http://ww3.sinaimg.cn/large/6c2d6f1agy1ge4uhf7wtmj20as0asgme.jpg', 'http://ww1.sinaimg.cn/large/6c2d6f1agy1ge4uhjkiv8j20u01627a1.jpg', 'http://ww2.sinaimg.cn/large/6c2d6f1agy1ge4uhjm4ngj20u0161wk7.jpg', 'http://ww1.sinaimg.cn/large/6c2d6f1agy1ge4uhjmlkgj20u0171dlx.jpg']",,
4497244282052429,IENLC8BVH,3603172181,圈外老鬼,#罗志祥道歉#罗志祥周扬青分手闹得沸沸扬扬的，不难看出女方发长文声讨字里行间还是有爱的。男方确实有错，不过两次声明都没有为自己开脱的意思，知错认错也算是诚恳。,,,罗志祥道歉,1664,1740,5814,2020-04-24 14:34,iPhone 11 Pro Max,"['http://ww3.sinaimg.cn/large/d6c40b55ly1ge4uhdm71vj20n00f0abo.jpg', 'http://ww4.sinaimg.cn/large/d6c40b55ly1ge4uhdsqltj20lm0g2gn3.jpg', 'http://ww1.sinaimg.cn/large/d6c40b55ly1ge4uhdd4ksj20u0190tbk.jpg', 'http://ww4.sinaimg.cn/large/d6c40b55ly1ge4uhe1jq1j20u0140gog.jpg']",,
4497244268702022,IENLAAvNc,1598134212,人民中路走九遍,疫情还没过呢……微博怎么又被明星网红那档子逼事刷热搜了……这一天天啥几把舆论导向啊……看了那些评论，就只想说多读点书不好吗？#罗志祥周扬青分手##屈楚萧万籽麟#闲的几把蛋疼。,,,"罗志祥周扬青分手,屈楚萧 万籽麟",0,0,6,2020-04-24 14:34,Share微博客户端,,,
4497244181103431,IENLs4D3h,1764826790,四月物语YOGA,哈哈哈，吃瓜了#罗志祥道歉#421页链接PDF今天太热闹了#罗志祥周扬青分手#我的天呀，啥也不干了，我要研究一下421事件簿了L用户1587297437187的秒拍视频,,,"罗志祥道歉,罗志祥周扬青分手",0,0,0,2020-04-24 14:33,微博 weibo.com,,"http://miaopai.video.weibocdn.com/KVSHg90Xlx07CJv2OCxW010412000GLJ0E013.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754966&ssig=seyIrqRUcJ&KID=unistore,video",
4497244143541837,IENLoeRop,6021151172,DQ仔仔,微博新功能#罗志祥周扬青分手##屈楚萧否认恋情#,,,"罗志祥周扬青分手,屈楚萧否认恋情",3,7,26,2020-04-24 14:33,荣耀20,['http://ww2.sinaimg.cn/large/006zu8tuly1ge4ufgl44kj30qo0p3jrk.jpg'],,
4497244088645991,IENLiAhdt,5827939780,爱上你超超萌的,其实两个人的事，其他人也无权干涉，但是到了明星那里，就被放大了很多倍，对于女孩子来说，我觉得既然你享受了我的青春，你就应该负责到底。不管这些人爆料的是真是假，到最后结果是什么，我们也不知道🤷‍♀️觉得我说的对的，点赞评论666告诉你小猪以前的故事#罗志祥周扬青分手##罗志祥##罗志祥周扬青分手#,松原·松原郭尔罗斯饭店,,"罗志祥周扬青分手,罗志祥",0,0,1,2020-04-24 14:33,iPhone客户端,"['http://ww2.sinaimg.cn/large/006mprmIly1ge4ughm0enj30n01ds1kx.jpg', 'http://ww2.sinaimg.cn/large/006mprmIly1ge4ugicoqtj30n00sste8.jpg']",,
4497244054734468,IENLfjREo,3077969080,西雨许_,吃瓜来咯～421的瓜去年的瓜，今年吃还是津津有味的#吃瓜周扬青罗志祥分手#罗志祥周扬青#罗志祥,,,吃瓜周扬青罗志祥分手 ,0,1,0,2020-04-24 14:33,Redmi Note 7 Pro,"['http://ww1.sinaimg.cn/large/b77614b8gy1ge4ug9414fj20ro1jgtc5.jpg', 'http://ww2.sinaimg.cn/large/b77614b8gy1ge4uga5f20j20ro1o079i.jpg', 'http://ww2.sinaimg.cn/large/b77614b8gy1ge4ugb8tidj20u01t0grx.jpg', 'http://ww2.sinaimg.cn/large/b77614b8gy1ge4ugcacw2j20u01t0tf4.jpg']",,
4497244026082656,IENLcpwnm,3523742671,Hello-姚gg,#罗志祥周扬青分手#不是每一个男的都是罗志祥也不是每个女的都是周扬青，做好自己比啥都强O罗志祥周扬青分手，对于这个瓜你怎么看?,,,罗志祥周扬青分手,0,0,1,2020-04-24 14:33,iPhone客户端,,,
4497244004453074,IENLaiGrM,6431646984,Deng47_,@羅志祥能不能不买水军了？一边倒了都太恶心了周扬青还不如放实锤好了#罗志祥##罗志祥周扬青分手#,,羅志祥,"罗志祥,罗志祥周扬青分手",0,1,1,2020-04-24 14:33,47的iPhone 11(白色),"['http://ww1.sinaimg.cn/large/0071gxbGly1ge4uen6y8gj30n00pgtjt.jpg', 'http://ww3.sinaimg.cn/large/0071gxbGly1ge4uelppo2j30n01dskjl.jpg', 'http://ww4.sinaimg.cn/large/0071gxbGly1ge4ueooonmj30n00r7k3b.jpg', 'http://ww2.sinaimg.cn/large/0071gxbGly1ge4uesbo6uj30n01dskjl.jpg', 'http://ww4.sinaimg.cn/large/0071gxbGly1ge4uew9b64j30n01dskjl.jpg', 'http://ww4.sinaimg.cn/large/0071gxbGly1ge4uf0or70j30n01dskjl.jpg', 'http://ww2.sinaimg.cn/large/0071gxbGly1ge4uf5mja4j30n01dskjl.jpg', 'http://ww4.sinaimg.cn/large/0071gxbGly1ge4uf8x86gj30n01dskjl.jpg']",,
